os_ukc_aft,os_heading,os_mainbeckerrudder_angle,sune_DOA,aarts_DOA,time,label
3.71667421,39.92408621,1.311260998,262.6846093,262.6870268,0:34:00,1
3.716003223,39.92375993,1.311260998,259.647324,259.6496335,0:34:01,1
3.714648229,39.92369675,1.311260998,256.6211718,256.62338,0:34:02,1
3.71417053,39.92379783,1.311260998,253.6019018,253.6040133,0:34:03,1
3.715590554,39.92384811,1.311260998,250.6199225,250.622,0:34:04,1
3.716519461,39.92401237,1.311260998,247.66881,247.6708549,0:34:05,1
3.717255965,39.92408183,1.305400909,244.7294571,244.7314702,0:34:06,1
3.715686909,39.92438433,1.305400909,241.8491097,241.8510562,0:34:07,1
3.714863421,39.92447597,1.305400909,238.9430518,238.9449569,0:34:08,1
3.714139765,39.92485604,1.305400909,236.094953,236.0968229,0:34:09,1
3.714048615,39.92538418,1.305400909,233.2683519,233.270195,0:34:10,1
3.716743563,39.92603558,1.299412754,230.4754696,230.4773043,0:34:11,1
3.716967891,39.92665578,1.299412754,227.7138099,227.7156855,0:34:12,1
3.717965531,39.92735055,1.29424404,224.9844999,224.9864081,0:34:13,1
3.716331026,39.92838491,1.293669739,222.3047043,222.3066746,0:34:14,1
3.715932407,39.92963136,1.287827792,219.6334059,219.6354083,0:34:15,1
3.716247107,39.93112843,1.277588275,217.0023191,217.0043495,0:34:16,1
3.716833783,39.93235817,1.270076771,214.4401858,214.4421595,0:34:17,1
3.718518055,39.93368474,1.270076771,211.8756749,211.8775869,0:34:18,1
3.716540069,39.93531102,1.264110281,209.356384,209.3582071,0:34:19,1
3.716512145,39.93705851,1.255372492,206.8955134,206.8972868,0:34:20,1
3.716278676,39.93877488,1.249918231,204.4700977,204.4717772,0:34:21,1
3.718212863,39.94055711,1.246584762,202.0929048,202.0945152,0:34:22,1
3.719159474,39.94236797,1.240796604,199.7670246,199.768593,0:34:23,1
3.718049194,39.94437998,1.234981018,197.4702222,197.471804,0:34:24,1
3.717523769,39.94657938,1.227961155,195.2281424,195.229749,0:34:25,1
3.716512239,39.94897718,1.222199057,193.042837,193.0444276,0:34:26,1
3.717225045,39.95145865,1.210767225,190.9104739,190.9120649,0:34:27,1
3.717468367,39.9541124,1.199516862,188.83293,188.834452,0:34:28,1
3.718320782,39.95665267,1.193692524,186.81307,186.8145423,0:34:29,1
3.718863956,39.95911515,1.187803514,184.8521476,184.8535496,0:34:30,1
3.717644452,39.9617737,1.181934887,182.9483065,182.9496487,0:34:31,1
3.718087578,39.96440072,1.176106175,181.1232202,181.1244923,0:34:32,1
3.717805798,39.96708936,1.170344377,179.3333107,179.3345546,0:34:33,1
3.719101637,39.96973204,1.164429753,177.6347825,177.6359851,0:34:34,1
3.719238428,39.97251978,1.158666674,175.9825648,175.983741,0:34:35,1
3.717721799,39.97533654,1.152880543,174.4192471,174.4203693,0:34:36,1
3.718695624,39.97797636,1.147047669,172.9114565,172.9125569,0:34:37,1
3.718164367,39.980508,1.141248304,171.4874584,171.488528,0:34:38,1
3.719692907,39.98300945,1.141248304,170.1389102,170.1399833,0:34:39,1
3.719232515,39.98569702,1.135461,168.8619668,168.8630543,0:34:40,1
3.71988735,39.98803118,1.129696533,167.67687,167.6779495,0:34:41,1
3.720542675,39.99025671,1.129696533,166.5558752,166.5568884,0:34:42,1
3.718975423,39.99238312,1.129696533,165.5244013,165.5252797,0:34:43,1
3.717991675,39.99482117,1.129245463,164.5779367,164.5785945,0:34:44,1
3.717301932,39.9973605,1.123696009,163.7169264,163.7173653,0:34:45,1
3.719459235,39.99973796,1.1180231,162.9431152,162.9433659,0:34:46,1
3.721108271,40.0021179,1.112217119,162.2574841,162.257613,0:34:47,1
3.721325236,40.0043432,1.106351801,161.6609353,161.6610481,0:34:48,1
3.720848718,40.00666546,1.101918553,161.1593066,161.1594367,0:34:49,1
3.718373349,40.00901314,1.100460122,160.7428453,160.7430646,0:34:50,1
3.718503886,40.01126371,1.094581037,160.4153258,160.415675,0:34:51,1
3.717467048,40.0135405,1.088778044,160.1846948,160.1851006,0:34:52,1
3.718879525,40.01571657,1.088778044,160.0453173,160.0456888,0:34:53,1
3.71997715,40.01794371,1.082856377,159.9997791,159.9999686,0:34:54,1
3.721232084,40.01961608,1.082856377,160.0469407,160.0469338,0:34:55,1
3.722238935,40.02148498,1.082856377,160.1459557,160.1457612,0:34:56,1
3.720172039,40.02317822,1.082856377,160.245419,160.2450797,0:34:57,1
3.72062703,40.02463116,1.082856377,160.3452329,160.3448021,0:34:58,1
3.71939008,40.02610121,1.082856377,160.4460841,160.4456203,0:34:59,1
3.720705064,40.02728866,1.082856377,160.5462269,160.5458123,0:35:00,1
3.721088318,40.02871432,1.082856377,160.6460534,160.6457355,0:35:01,1
3.721125841,40.02999281,1.082856377,160.7459981,160.7457838,0:35:02,1
3.722803738,40.03104823,1.082856377,160.8449446,160.8448584,0:35:03,1
3.720990942,40.03173914,1.082856377,160.9456207,160.9456593,0:35:04,1
3.721622708,40.03238425,1.082856377,161.0448537,161.0450201,0:35:05,1
3.720499129,40.0331746,1.088659583,161.144753,161.144949,0:35:06,1
3.722261951,40.0338035,1.088659583,161.2452529,161.2453837,0:35:07,1
3.724341476,40.0342166,1.088659583,161.3455964,161.3456213,0:35:08,1
3.723490071,40.03468489,1.094476236,161.4457169,161.44557,0:35:09,1
3.722546442,40.03520245,1.094476236,161.5458172,161.5455128,0:35:10,1
3.719593716,40.03562358,1.094476236,161.6458812,161.6454496,0:35:11,1
3.72194751,40.03559438,1.094476236,161.7428734,161.7424112,0:35:12,1
3.723526158,40.03539766,1.100344329,161.8453802,161.8449459,0:35:13,1
3.725095418,40.03521023,1.100344329,161.9455292,161.9452226,0:35:14,1
3.72343445,40.03503534,1.107719642,162.0451481,162.0449491,0:35:15,1
3.722756174,40.03470755,1.112044123,162.1450939,162.1450407,0:35:16,1
3.723097515,40.03403474,1.112161799,162.2410292,162.2410361,0:35:17,1
3.722559876,40.03345422,1.11826676,162.3447203,162.3447602,0:35:18,1
3.723859935,40.03290942,1.123690983,162.4437105,162.4437298,0:35:19,1
3.724542636,40.03229615,1.123690983,162.5446685,162.5446043,0:35:20,1
3.724735573,40.03155602,1.12944403,162.6446536,162.64448,0:35:21,1
3.724518678,40.03087961,1.12944403,162.7446121,162.7443496,0:35:22,1
3.723095021,40.03017347,1.135457264,162.8444808,162.8442131,0:35:23,1
3.724174918,40.02954394,1.135457264,162.9442747,162.9440704,0:35:24,1
3.72390208,40.02864632,1.135457264,163.0440548,163.0439216,0:35:25,1
3.724566619,40.02775958,1.141376797,163.1438124,163.1437668,0:35:26,1
3.723266828,40.02700452,1.141376797,163.2435496,163.2436059,0:35:27,1
3.723264831,40.02653573,1.141376797,163.3427941,163.342914,0:35:28,1
3.724215847,40.02588412,1.141376797,163.4424877,163.4426803,0:35:29,1
3.725469204,40.02477742,1.14350169,163.5428756,163.5430867,0:35:30,1
3.725770808,40.02374278,1.147110634,163.6417059,163.6419069,0:35:31,1
3.724910976,40.02282806,1.152908931,163.7440242,163.7441374,0:35:32,1
3.724845839,40.02194588,1.152908931,163.8536422,163.8537037,0:35:33,1
3.725567318,40.02073513,1.15872313,163.9632904,163.9632683,0:35:34,1
3.725118152,40.01948844,1.164477457,164.0728891,164.0728312,0:35:35,1
3.725266848,40.01831546,1.164477457,164.1813542,164.1812675,0:35:36,1
3.725072016,40.01717942,1.170445869,164.2914665,164.2913988,0:35:37,1
3.725062066,40.01577977,1.170445869,164.4014273,164.4013975,0:35:38,1
3.725372554,40.01434824,1.176267111,164.51109,164.5110661,0:35:39,1
3.726008186,40.01290476,1.182074266,164.6206145,164.6206207,0:35:40,1
3.725851173,40.01145156,1.187835424,164.7301967,164.7301737,0:35:41,1
3.726040887,40.00990609,1.191653478,164.8397668,164.839725,0:35:42,1
3.726318503,40.00836562,1.196969634,164.9487778,164.9486315,0:35:43,1
3.725635115,40.00658559,1.202493499,165.0590964,165.0588226,0:35:44,1
3.725360879,40.00489227,1.20791736,165.1687644,165.1683691,0:35:45,1
3.724906511,40.00311789,1.210865007,165.2779404,165.2774582,0:35:46,1
3.725934529,40.00110784,1.218940443,165.3879435,165.387457,0:35:47,1
3.727078297,39.99909564,1.228491805,165.4974184,165.4969981,0:35:48,1
3.726915058,39.99696648,1.234563843,165.605747,165.6054418,0:35:49,1
3.726370254,39.9951388,1.240337701,165.7153319,165.7151683,0:35:50,1
3.725815411,39.99296627,1.246100353,165.8245382,165.8244834,0:35:51,1
3.725755208,39.99093369,1.251873677,165.9350676,165.9351463,0:35:52,1
3.726012336,39.98854129,1.2576249,166.0434384,166.043562,0:35:53,1
3.726588184,39.9862447,1.263746787,166.1540428,166.154164,0:35:54,1
3.72610868,39.98405239,1.269591507,166.2636637,166.2637402,0:35:55,1
3.725851612,39.98193777,1.275373476,166.3733002,166.3732682,0:35:56,1
3.726054324,39.97979325,1.279894177,166.4829565,166.4827946,0:35:57,1
3.725731224,39.97781408,1.281151816,166.5925846,166.5923193,0:35:58,1
3.726011212,39.97582095,1.284934269,166.7018012,166.7014648,0:35:59,1
3.725995492,39.97388885,1.28693037,166.8105964,166.8102719,0:36:00,1
3.726522534,39.97184648,1.292686618,166.9211251,166.9208832,0:36:01,1
3.725925794,39.96989026,1.295621814,167.0305122,167.0304012,0:36:02,1
3.725700613,39.96804602,1.298698465,167.1394409,167.1394619,0:36:03,1
3.726023549,39.96616509,1.300713509,167.2485696,167.2487242,0:36:04,1
3.725850403,39.96442424,1.304429955,167.3587092,167.3589452,0:36:05,1
3.725634006,39.96285741,1.304429955,167.4681793,167.4684566,0:36:06,1
3.724846279,39.9614338,1.304429955,167.5747135,167.5749213,0:36:07,1
3.725205484,39.95982259,1.304429955,167.6863554,167.6864865,0:36:08,1
3.725249299,39.95832736,1.310209362,167.7968759,167.7968993,0:36:09,1
3.725168282,39.95685685,1.310209362,167.9092051,167.9091516,0:36:10,1
3.725683559,39.95526311,1.316053549,168.084524,168.0843872,0:36:11,1
3.726455596,39.95355116,1.321229947,168.3482286,168.3480529,0:36:12,1
3.725223481,39.95197106,1.326641737,168.6997568,168.699554,0:36:13,1
3.724788698,39.95021492,1.332033199,169.1349371,169.1347511,0:36:14,1
3.723226541,39.94820913,1.337753453,169.6639001,169.6637404,0:36:15,1
3.722591309,39.94547174,1.349113778,170.2728508,170.2727082,0:36:16,1
3.722577709,39.94210871,1.37262298,170.9682548,170.9680538,0:36:17,1
3.72030062,39.9383816,1.394120505,171.7469547,171.7466468,0:36:18,1
3.718848878,39.93432123,1.41812114,172.6093824,172.608915,0:36:19,1
3.717307782,39.92990119,1.439509175,173.5486271,173.5479875,0:36:20,1
3.717317075,39.92508388,1.46574477,174.5760492,174.5752524,0:36:21,1
3.716539305,39.92012128,1.487628076,175.6780449,175.6771393,0:36:22,1
3.716105897,39.91521974,1.511010541,176.8252505,176.8242941,0:36:23,1
3.714873756,39.91008291,1.529039903,178.1098526,178.1088927,0:36:24,1
3.71275121,39.90496179,1.546302092,179.4408464,179.4399014,0:36:25,1
3.712046853,39.89961154,1.563629843,180.8421717,180.8412348,0:36:26,1
3.710951172,39.89426397,1.58171888,182.3296424,182.3287065,0:36:27,1
3.710098013,39.88909476,1.593374026,183.8729085,183.8719086,0:36:28,1
3.708638619,39.8839587,1.60534952,185.4837013,185.4826631,0:36:29,1
3.708487732,39.87893135,1.617293813,187.1574136,187.1563147,0:36:30,1
3.707930806,39.87395495,1.628857857,188.9005789,188.8994426,0:36:31,1
3.707172174,39.86913686,1.638835019,190.6978978,190.6967572,0:36:32,1
3.705746639,39.86431027,1.646281136,192.5593572,192.5582223,0:36:33,1
3.703914974,39.85953597,1.658312087,194.4798047,194.4786988,0:36:34,1
3.703305695,39.85494276,1.666614153,196.3865259,196.3854154,0:36:35,1
3.702098895,39.85030147,1.678494926,198.4797008,198.4785756,0:36:36,1
3.701641109,39.8457795,1.687813062,200.5790092,200.5778303,0:36:37,1
3.700416618,39.84150298,1.695885808,202.7132766,202.7120586,0:36:38,1
3.698916377,39.83753973,1.701302945,204.9013845,204.9001446,0:36:39,1
3.697301229,39.8336005,1.705367075,207.155552,207.1543009,0:36:40,1
3.69725138,39.82967209,1.712259685,209.43697,209.4356908,0:36:41,1
3.6972517,39.82575689,1.723012228,211.7490343,211.7477115,0:36:42,1
3.695159119,39.82219957,1.728792916,214.1479915,214.1466082,0:36:43,1
3.693528293,39.81867308,1.734668373,216.5428496,216.5414155,0:36:44,1
3.692052793,39.81558395,1.740469658,219.0247607,219.0232299,0:36:45,1
3.69128184,39.81250491,1.740469658,221.522859,221.521226,0:36:46,1
3.69032866,39.80986941,1.746372329,224.0594611,224.0577324,0:36:47,1
3.689396217,39.80742785,1.746372329,226.6332561,226.6314698,0:36:48,1
3.68816322,39.80518951,1.746372329,229.2429551,229.2411652,0:36:49,1
3.688299176,39.80298814,1.746372329,231.8965368,231.8947713,0:36:50,1
3.687184695,39.80115258,1.746372329,234.5653714,234.5636572,0:36:51,1
3.685779512,39.79918905,1.74949043,237.2612238,237.2595551,0:36:52,1
3.685964892,39.79753442,1.752395062,240.0046571,240.0030057,0:36:53,1
3.684296205,39.79602146,1.752395062,242.7896278,242.787939,0:36:54,1
3.682941443,39.79465561,1.754355131,245.5811077,245.5793672,0:36:55,1
3.681045113,39.79366697,1.758139037,248.4321745,248.4303592,0:36:56,1
3.678982566,39.79268068,1.758139037,251.2996955,251.2978413,0:36:57,1
3.678789967,39.79208397,1.758139037,254.1795185,254.1776611,0:36:58,1
3.679445523,39.7914975,1.758139037,257.0696195,257.0677958,0:36:59,1
3.67825854,39.7914687,1.752277348,260.0311172,260.0293484,0:37:00,1
3.678018032,39.79148984,1.752277348,262.9608756,262.9591243,0:37:01,1
3.675623728,39.79193185,1.74101667,265.9728693,265.9711203,0:37:02,1
3.67402951,39.7922785,1.740780325,268.9746132,268.9728016,0:37:03,1
3.673477243,39.79301899,1.734991313,271.9737455,271.9718774,0:37:04,1
3.673293813,39.79368592,1.730471446,275.0513097,275.0493857,0:37:05,1
3.672643183,39.79480421,1.72921404,278.1098981,278.1079342,0:37:06,1
3.672394867,39.79596542,1.723452775,281.2054272,281.2034558,0:37:07,1
3.670532323,39.79743082,1.717707733,284.2980134,284.2960569,0:37:08,1
3.669580589,39.79891833,1.711771338,287.4348984,287.432952,0:37:09,1
3.66900186,39.80067787,1.705837611,290.5764015,290.5744734,0:37:10,1
3.668404047,39.80273219,1.699917758,293.7163763,293.7144547,0:37:11,1
3.667604011,39.80506111,1.691932604,296.8986124,296.8967262,0:37:12,1
3.667448694,39.80728155,1.682358729,300.0916238,300.0897653,0:37:13,1
3.665977323,39.80987448,1.676432366,303.2757714,303.2739361,0:37:14,1
3.666658476,39.81238445,1.670439835,306.5029305,306.5010905,0:37:15,1
3.665562859,39.81515808,1.664603332,309.7369885,309.7351097,0:37:16,1
3.664513684,39.81794249,1.65845338,312.98545,312.9835335,0:37:17,1
3.663515564,39.82086958,1.652985073,316.2480875,316.2461402,0:37:18,1
3.663161281,39.8238375,1.647073651,319.5563498,319.5543816,0:37:19,1
3.661394244,39.8271444,1.636246314,322.8155757,322.8135948,0:37:20,1
3.66201258,39.83053169,1.629388798,326.1239514,326.1219672,0:37:21,1
3.661687053,39.83383223,1.623478656,329.4654031,329.4634077,0:37:22,1
3.660706737,39.83719017,1.617555175,332.7824181,332.7804317,0:37:23,1
3.659632057,39.84062816,1.611669259,336.048397,336.0463987,0:37:24,1
3.658072509,39.84418199,1.605934568,339.4591288,339.4571166,0:37:25,1
3.657459896,39.84763104,1.600163272,342.8204188,342.8183911,0:37:26,1
3.659141256,39.85107114,1.594247261,346.1917962,346.1897724,0:37:27,1
3.658026159,39.85459002,1.58851289,349.5684626,349.5664572,0:37:28,1
3.656397202,39.85810955,1.58651002,352.9443406,352.9423553,0:37:29,1
3.655755574,39.86182965,1.576900395,356.3776438,356.3756623,0:37:30,1
3.654501227,39.86537872,1.575417273,359.7863708,359.7843702,0:37:31,1
3.654055137,39.86921605,1.565180003,363.1976891,363.1956425,0:37:32,1
3.65416251,39.87303221,1.559302519,366.6261389,366.6240638,0:37:33,1
3.654337722,39.8767215,1.553304866,370.0655992,370.0635076,0:37:34,1
3.652991553,39.88054883,1.5474769,373.5082481,373.5061603,0:37:35,1
3.652479152,39.88443976,1.541650749,376.9586655,376.9566073,0:37:36,1
3.650610744,39.88832457,1.535785431,380.3892525,380.3872263,0:37:37,1
3.649339829,39.89242204,1.525039545,383.8803369,383.8783668,0:37:38,1
3.650073114,39.89642363,1.51798457,387.325334,387.3234081,0:37:39,1
3.649566235,39.90041764,1.512223519,390.8309503,390.8290757,0:37:40,1
3.64874193,39.90439626,1.506450195,394.3298425,394.3279953,0:37:41,1
3.648249038,39.90834431,1.500381038,397.8250817,397.8232456,0:37:42,1
3.646877773,39.91213348,1.494512305,401.1928214,401.190968,0:37:43,1
3.645454402,39.91632505,1.485984042,404.8164894,404.8146109,0:37:44,1
3.645748454,39.92035648,1.477062132,408.3501802,408.3482616,0:37:45,1
3.645663583,39.9241982,1.474906984,411.8710801,411.8691311,0:37:46,1
3.644796394,39.92801798,1.469576643,415.3730191,415.3710455,0:37:47,1
3.644022249,39.93188716,1.464152952,418.9035562,418.9015703,0:37:48,1
3.642930326,39.93567472,1.459628181,422.4337921,422.4318164,0:37:49,1
3.641502506,39.93940621,1.453816971,425.9816096,425.9796494,0:37:50,1
3.64065066,39.94310284,1.448035749,429.5624505,429.560509,0:37:51,1
3.641240721,39.94667134,1.448035749,433.082281,433.0803414,0:37:52,1
3.641219398,39.95032501,1.442279927,436.6424772,436.640526,0:37:53,1
3.639206721,39.95402791,1.436510552,440.2419576,440.2399912,0:37:54,1
3.638004307,39.95753122,1.430595288,443.8059685,443.8039931,0:37:55,1
3.637474483,39.96072994,1.424794323,447.3506339,447.3486668,0:37:56,1
3.638461855,39.96358489,1.424794323,450.9405773,450.9386173,0:37:57,1
3.638951324,39.96649504,1.424794323,454.5258023,454.5238479,0:37:58,1
3.636720359,39.96916017,1.424794323,458.1379155,458.1359576,0:37:59,1
3.634250355,39.97151721,1.424794323,461.7113841,461.7094135,0:38:00,1
3.632299487,39.97367091,1.430572343,465.3275883,465.3256092,0:38:01,1
3.631525081,39.97542922,1.432986306,468.9137281,468.9117339,0:38:02,1
3.63094867,39.97686739,1.442170964,472.5105822,472.5085774,0:38:03,1
3.630099153,39.9780519,1.448026464,476.1070666,476.1050541,0:38:04,1
3.629183068,39.97882167,1.459934045,479.7471789,479.7451532,0:38:05,1
3.627050376,39.97931965,1.46670019,483.3429092,483.3408798,0:38:06,1
3.624761482,39.9796192,1.4780632,486.9573795,486.9553479,0:38:07,1
3.624526265,39.97963981,1.483598793,490.5826812,490.5806635,0:38:08,1
3.623635772,39.97955555,1.495311309,494.2447329,494.2427338,0:38:09,1
3.622535614,39.97935449,1.507257865,497.8404886,497.8385068,0:38:10,1
3.621401751,39.97910973,1.513075265,501.511165,501.5091982,0:38:11,1
3.619966275,39.97889275,1.517958401,505.1490902,505.147136,0:38:12,1
3.618606666,39.9785074,1.518880392,508.7539413,508.7519936,0:38:13,1
3.617025227,39.97803861,1.524919667,512.4242801,512.4223408,0:38:14,1
3.616282011,39.97754353,1.530792135,516.045715,516.0437862,0:38:15,1
3.614837492,39.97683004,1.536531522,519.7178606,519.7159319,0:38:16,1
3.613015017,39.9762621,1.536531522,523.3691664,523.3672324,0:38:17,1
3.61190044,39.97552852,1.542586378,527.0426348,527.0406887,0:38:18,1
3.610139184,39.97480441,1.5483168,530.6649047,530.6629456,0:38:19,1
3.609162886,39.97427846,1.5483168,534.1961112,534.1941444,0:38:20,1
3.608832432,39.97353425,1.554122034,538.0031317,538.0011649,0:38:21,1
3.608222333,39.97288207,1.554122034,541.3704587,541.3684976,0:38:22,1
3.606158596,39.97217675,1.554122034,545.3359864,545.3340321,0:38:23,1
3.604121221,39.97159927,1.559917556,549.0067589,549.0048154,0:38:24,1
3.603298553,39.97106522,1.559917556,552.712113,552.7101744,0:38:25,1
3.601706269,39.97061938,1.559917556,556.3918909,556.3899526,0:38:26,1
3.600083584,39.97012197,1.559917556,560.0394049,560.0374708,0:38:27,1
3.599473061,39.96968154,1.559917556,563.7186683,563.7167373,0:38:28,1
3.598535637,39.96929912,1.559917556,567.4102808,567.4083584,0:38:29,1
3.597137085,39.96896395,1.559917556,571.0996527,571.0977318,0:38:30,1
3.596203509,39.96858518,1.559917556,574.8066179,574.8046933,0:38:31,1
3.595641092,39.96823657,1.559917556,578.3797616,578.3778354,0:38:32,1
3.593470206,39.96791621,1.559917556,582.2026983,582.2007638,0:38:33,1
3.59101611,39.96766053,1.559917556,585.8618348,585.8598985,0:38:34,1
3.590401692,39.96728174,1.559917556,589.5598759,589.5579414,0:38:35,1
3.589923159,39.96687151,1.562393467,593.2814317,593.2795101,0:38:36,1
3.589061753,39.96635441,1.565853417,596.9990357,596.9971281,0:38:37,1
3.587812913,39.9658477,1.571607105,600.676916,600.6750181,0:38:38,1
3.586430573,39.9653461,1.571607105,604.3718639,604.3699703,0:38:39,1
3.584820857,39.96494226,1.577371464,608.1101501,608.1082561,0:38:40,1
3.583313325,39.96450518,1.577371464,611.8269344,611.8250301,0:38:41,1
3.582837063,39.96388049,1.577371464,615.5034337,615.5015159,0:38:42,1
3.582539026,39.96328121,1.583193453,619.2520238,619.2501041,0:38:43,1
3.581857342,39.96263378,1.583193453,622.9672274,622.9653119,0:38:44,1
3.580749953,39.96195605,1.589043617,626.6841549,626.6822548,0:38:45,1
3.579395286,39.96136244,1.589043617,630.3967129,630.3948318,0:38:46,1
3.578092904,39.9606906,1.594852053,633.9348869,633.9330216,0:38:47,1
3.576422719,39.95999471,1.594852053,637.8077864,637.8059311,0:38:48,1
3.575223572,39.95934832,1.598787298,641.5686073,641.5667622,0:38:49,1
3.575408572,39.95866153,1.600772333,645.2786775,645.2768392,0:38:50,1
3.57472869,39.95790293,1.600772333,649.020492,649.018654,0:38:51,1
3.573592099,39.95709065,1.606625164,652.7296957,652.7278423,0:38:52,1
3.571666417,39.9561881,1.612601687,656.2915563,656.2896829,0:38:53,1
3.571090194,39.95532979,1.614610413,660.1724138,660.170517,0:38:54,1
3.570768251,39.95446928,1.618490697,663.9161491,663.914238,0:38:55,1
3.569998751,39.95361018,1.624299133,667.6767,667.6747855,0:38:56,1
3.568413517,39.95298987,1.624299133,671.3813262,671.379421,0:38:57,1
3.567478266,39.95238331,1.624299133,675.1156877,675.1138044,0:38:58,1
3.565635162,39.95184746,1.624299133,678.8519419,678.8500796,0:38:59,1
3.565437892,39.95142575,1.624299133,682.6270217,682.6251753,0:39:00,1
3.565752756,39.9509085,1.624299133,686.3679711,686.3661319,0:39:01,1
3.564077869,39.95052983,1.624299133,690.1102233,690.1083878,0:39:02,1
3.562858319,39.95016373,1.624299133,693.8537569,693.8519193,0:39:03,1
3.562192158,39.94983158,1.624299133,697.5985407,697.5967044,0:39:04,1
3.561457386,39.94959065,1.624299133,701.3445582,701.3427237,0:39:05,1
3.560936814,39.94945542,1.624299133,705.0917931,705.089959,0:39:06,1
3.560410469,39.9493677,1.624299133,708.8250436,708.8232071,0:39:07,1
3.560029607,39.94931723,1.624299133,712.569295,712.5674557,0:39:08,1
3.559486813,39.94915304,1.624299133,716.302703,716.3008649,0:39:09,1
3.557772349,39.94897086,1.624299133,720.0704918,720.068657,0:39:10,1
3.555880467,39.94894557,1.624299133,723.8211998,723.8193725,0:39:11,1
3.555524806,39.94894542,1.624299133,727.5737646,727.5719463,0:39:12,1
3.554799314,39.94923292,1.624299133,731.3260239,731.3242137,0:39:13,1
3.554486062,39.9494373,1.624299133,735.1111561,735.1093477,0:39:14,1
3.553475323,39.94966475,1.624299133,738.8349866,738.8331792,0:39:15,1
3.552163502,39.94987787,1.618488029,742.591078,742.5892704,0:39:16,1
3.551791422,39.95021565,1.618488029,746.3488054,746.3469992,0:39:17,1
3.551927385,39.95052613,1.618488029,750.1467256,750.1449221,0:39:18,1
3.550315602,39.95110765,1.613468937,753.8707421,753.868942,0:39:19,1
3.548571315,39.95177354,1.61272399,757.664395,757.6625967,0:39:20,1
3.548014314,39.95267386,1.606992074,761.4338961,761.4321001,0:39:21,1
3.548263306,39.95351355,1.600945115,765.1606211,765.1588279,0:39:22,1
3.54791179,39.95444216,1.600945115,768.9391868,768.9374003,0:39:23,1
3.546607228,39.95553212,1.595171151,772.7142766,772.7124972,0:39:24,1
3.54436208,39.95687689,1.589275417,776.4790767,776.4773039,0:39:25,1
3.543267264,39.95797094,1.583322587,780.2467501,780.2449819,0:39:26,1
3.543915692,39.95898286,1.583322587,784.0113107,784.0095439,0:39:27,1
3.544383088,39.95990881,1.583322587,787.5947487,787.5929822,0:39:28,1
3.543379209,39.96058924,1.583322587,791.5360551,791.5342874,0:39:29,1
3.541205293,39.96128021,1.583322587,795.3160349,795.3142682,0:39:30,1
3.539252794,39.96206756,1.583322587,799.0862428,799.0844778,0:39:31,1
3.538601003,39.96287736,1.583322587,802.8905573,802.8887965,0:39:32,1
3.538701264,39.9636466,1.583322587,806.6644401,806.6626856,0:39:33,1
3.538513103,39.96442436,1.583322587,810.43912,810.4373731,0:39:34,1
3.537433139,39.96514392,1.583322587,814.1795838,814.1778421,0:39:35,1
3.535445754,39.96581852,1.583322587,817.99085,817.9891123,0:39:36,1
3.533673216,39.96634818,1.583322587,821.7617287,821.7599959,0:39:37,1
3.533576757,39.96691171,1.583322587,825.5456404,825.5439133,0:39:38,1
3.533565029,39.96736142,1.583322587,829.3133803,829.3116584,0:39:39,1
3.532742029,39.96798652,1.583322587,833.1034091,833.1016932,0:39:40,1
3.53132541,39.96873497,1.583322587,836.8680228,836.8663104,0:39:41,1
3.530923715,39.96922773,1.583322587,840.6466624,840.6449513,0:39:42,1
3.53039938,39.96972924,1.583322587,844.4255338,844.4238221,0:39:43,1
3.529193325,39.97029882,1.583322587,848.2275965,848.2258853,0:39:44,1
3.528003996,39.97062209,1.583322587,851.9865207,851.9848121,0:39:45,1
3.526763252,39.97095759,1.58910114,855.7559939,855.75429,0:39:46,1
3.5267005,39.97130718,1.58910114,859.5779668,859.576269,0:39:47,1
3.526210169,39.97160314,1.58910114,863.3242359,863.3225433,0:39:48,1
3.525397878,39.97177585,1.58910114,866.8576665,867.1086147,0:39:49,1
3.523987886,39.97209173,1.594953332,858.9339596,870.9325932,0:39:50,1
3.523359157,39.97219802,1.594953332,849.1076298,874.7186703,0:39:51,1
3.523041915,39.97236357,1.594953332,839.3002811,878.4996237,0:39:52,1
3.522946,39.97215778,1.594953332,829.4720611,882.2907532,0:39:53,1
3.522102661,39.97175434,1.605694365,819.6463918,886.0832263,0:39:54,1
3.520419612,39.97134661,1.612441711,809.9102695,889.843581,0:39:55,1
3.518612038,39.97098781,1.612441711,800.0300367,893.6621857,0:39:56,1
3.518082169,39.97058586,1.618396569,790.2635108,897.4395389,0:39:57,1
3.517782404,39.97039455,1.618396569,780.4931809,901.2212329,0:39:58,1
3.517753359,39.97005326,1.624163276,771.0874461,904.8645689,0:39:59,1
3.516794743,39.96956842,1.624163276,760.9637599,908.7891542,0:40:00,1
3.515150974,39.96907168,1.630061571,751.1480754,912.5976144,0:40:01,1
3.513888648,39.96857689,1.630061571,741.3869928,916.3883029,0:40:02,1
3.513281324,39.96794032,1.635834789,731.6609087,920.1688696,0:40:03,1
3.513141801,39.96750443,1.635834789,721.8123022,924.0009481,0:40:04,1
3.512742885,39.9670615,1.635834789,712.6397277,927.5734963,0:40:05,1
3.510780844,39.96672177,1.641599468,702.3360129,931.5910887,0:40:06,1
3.509609678,39.96647761,1.641599468,692.612305,935.3869396,0:40:07,1
3.509169282,39.96620776,1.641599468,682.9956854,939.1453363,0:40:08,1
